Group_ID,Site,Text,URL
13,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
13,walmart,Canvas Wall Art,http://photos.walmart.com/walmart/storepage/storePageId=Wall+Art?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_PhotoCenter_CanvasWallArt
13,wayfair,Wall Art & Coverings,http://www.wayfair.com/Wall-Art-and-Coverings-C215362.html
13,bjs,Art Gallery,http://www.bjs.com/home/art-gallery.category.602.385.2000631.1
13,bjs,Arts & Crafts,http://www.bjs.com/toys/arts--crafts.category.809.808.2003469.1
13,overstock,Art Gallery,http://www.overstock.com/Home-Garden/Art-Gallery/216/dept.html
13,overstock,Art & School Supplies,http://www.overstock.com/Office-Supplies/Art-School-Supplies/176/dept.html
13,overstock,Art Supplies,http://www.overstock.com/Crafts-Sewing/Art-Supplies/444/dept.html
13,walmart,"Pretend Play, Arts & Crafts",http://www.walmart.com/cp/Pretend-Play-Arts-Crafts/4173?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_PretendPlayArtsCrafts
13,overstock,Craft Lover's Gifts,http://www.overstock.com/Crafts-Sewing/Craft-Lovers-Gifts/291/dept.html
13,overstock,Crafts,http://www.overstock.com/Crafts-Sewing/Crafts/261/dept.html
13,overstock,Crafts & Sewing,http://www.overstock.com/Main-Street-Revolution/Crafts-Sewing/369/dept.html
13,walmart,Crafts,http://www.walmart.com/cp/Crafts/667479?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Crafts
13,overstock,Pet Lover's Gifts,http://www.overstock.com/Pet-Supplies/Pet-Lovers-Gifts/331/dept.html
13,bjs,Pet Supplies,http://www.bjs.com/home/pet-supplies.category.712.385.2001751.1
13,overstock,Eco-Friendly Pet Supplies,http://www.overstock.com/Pet-Supplies/Eco-Friendly-Pet-Supplies/315/dept.html
13,overstock,Pet Apparel,http://www.overstock.com/Pet-Supplies/Pet-Apparel/322/dept.html
13,overstock,Pet Beds,http://www.overstock.com/Pet-Supplies/Pet-Beds/323/dept.html
13,overstock,Pet Carriers & Travel,http://www.overstock.com/Pet-Supplies/Pet-Carriers-Travel/324/dept.html
13,overstock,Pet Clean Up,http://www.overstock.com/Pet-Supplies/Pet-Clean-Up/447/dept.html
13,overstock,Pet Gates & Doors,http://www.overstock.com/Pet-Supplies/Pet-Gates-Doors/325/dept.html
13,overstock,Pet Grooming,http://www.overstock.com/Pet-Supplies/Pet-Grooming/326/dept.html
13,overstock,Pet Health Supplies,http://www.overstock.com/Pet-Supplies/Pet-Health-Supplies/327/dept.html
13,overstock,Pet Houses,http://www.overstock.com/Pet-Supplies/Pet-Houses/329/dept.html
13,overstock,Pet Jewelry,http://www.overstock.com/Pet-Supplies/Pet-Jewelry/330/dept.html
13,overstock,Pet Memorials,http://www.overstock.com/Pet-Supplies/Pet-Memorials/332/dept.html
13,overstock,Pet Occasions & Holidays,http://www.overstock.com/Pet-Supplies/Pet-Occasions-Holidays/328/dept.html
13,overstock,Pet Stairs & Ramps,http://www.overstock.com/Pet-Supplies/Pet-Stairs-Ramps/333/dept.html
13,overstock,Pet Toys,http://www.overstock.com/Pet-Supplies/Pet-Toys/334/dept.html
13,overstock,Pet Training,http://www.overstock.com/Pet-Supplies/Pet-Training/335/dept.html
13,overstock,Pet Supplies,http://www.overstock.com/Eziba/Pet-Supplies/359/dept.html
13,walmart,Pets,http://www.walmart.com/cp/pet-supplies/5440?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Pets
13,wayfair,Pets,http://www.wayfair.com/Pets-C216358.html
13,walmart,Men's Grooming,http://www.walmart.com/cp/1056884?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_MensGrooming
13,bloomingdales,Men,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3864&PageID=16595938932650
13,overstock,Men's Sport Clothing,http://www.overstock.com/Sports-Toys/Mens-Sport-Clothing/287/dept.html
13,overstock,Men's Activewear,http://www.overstock.com/Clothing-Shoes/Mens-Activewear/113/dept.html
13,overstock,Men's Clothing,http://www.overstock.com/Clothing-Shoes/Mens-Clothing/26/dept.html
13,walmart,Men,http://www.walmart.com/cp/mens-clothing/133197?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Men
13,walmart,Men's Big & Tall,http://www.walmart.com/cp/mens-big-and-tall-clothing/133198?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_MensBigTall
13,bestbuy,Sports Fan Shop,http://www.bestbuy.com/site/Electronics/Health-Fitness/Fan-Shop/pcmcat230600050006.c?id=pcmcat230600050006
13,bjs,"Telescopes, Binoculars & Sports Cameras",http://www.bjs.com/electronics/telescopes-binoculars--sports-cameras.category.381.160.2001777.1
13,bjs,Team Sports,http://www.bjs.com/sports/team-sports.category.28027.986.2000806.1
13,bjs,Motor Sports,http://www.bjs.com/sports/motor-sports.category.1034.986.2002129.1
13,overstock,Sports & Fitness,http://www.overstock.com/Sports-Toys/Sports-Fitness/17/dept.html
13,overstock,Water Sports & Pools,http://www.overstock.com/Sports-Toys/Water-Sports-Pools/449/dept.html
13,overstock,Winter Sports,http://www.overstock.com/Sports-Toys/Winter-Sports/218/dept.html
13,overstock,Women's Sport Clothing,http://www.overstock.com/Sports-Toys/Womens-Sport-Clothing/288/dept.html
13,walmart,Sports Fan Shop,http://www.walmart.com/cp/Sports-Fan-Shop/1063984?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_SportsFanShop
13,walmart,Sports,http://www.walmart.com/cp/Team-Sports/4161?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_Sports
13,walmart,Party Supplies,http://www.walmart.com/browse/party-occasions/party-supplies/2637_1042319_971299/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_PartyOccasions_PartySupplies
14,bestbuy,"Luggage, Bags & Travel",http://www.bestbuy.com/site/Home/Luggage-Bags/pcmcat253700050018.c?id=pcmcat253700050018
14,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
14,overstock,Pet Carriers & Travel,http://www.overstock.com/Pet-Supplies/Pet-Carriers-Travel/324/dept.html
14,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
14,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
14,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
14,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
14,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
14,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
14,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
14,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
14,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
14,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
14,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
14,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
14,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
14,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
14,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
14,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
14,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
14,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
14,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
14,bestbuy,DJ & Lighting Equipment,http://www.bestbuy.com/site/Musical-Instruments/DJ-Lighting-Equipment/pcmcat152100050027.c?id=pcmcat152100050027
14,overstock,Lighting,http://www.overstock.com/Crafts-Sewing/Lighting/262/dept.html
14,walmart,Lighting,http://www.walmart.com/cp/home-lighting/133113?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Lighting
14,wayfair,Ceiling Lighting,http://www.wayfair.com/Ceiling-Lighting-C215416.html
14,wayfair,Outdoor Lighting,http://www.wayfair.com/Outdoor-Lighting-C45346.html
14,wayfair,Wall Lighting,http://www.wayfair.com/Wall-Lighting-C215424.html
14,walmart,Canvas Wall Art,http://photos.walmart.com/walmart/storepage/storePageId=Wall+Art?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_PhotoCenter_CanvasWallArt
14,wayfair,Wall Art & Coverings,http://www.wayfair.com/Wall-Art-and-Coverings-C215362.html
14,bjs,Art Gallery,http://www.bjs.com/home/art-gallery.category.602.385.2000631.1
14,bjs,Arts & Crafts,http://www.bjs.com/toys/arts--crafts.category.809.808.2003469.1
14,overstock,Art Gallery,http://www.overstock.com/Home-Garden/Art-Gallery/216/dept.html
14,overstock,Art & School Supplies,http://www.overstock.com/Office-Supplies/Art-School-Supplies/176/dept.html
14,overstock,Art Supplies,http://www.overstock.com/Crafts-Sewing/Art-Supplies/444/dept.html
14,walmart,"Pretend Play, Arts & Crafts",http://www.walmart.com/cp/Pretend-Play-Arts-Crafts/4173?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_PretendPlayArtsCrafts
14,overstock,Craft Lover's Gifts,http://www.overstock.com/Crafts-Sewing/Craft-Lovers-Gifts/291/dept.html
14,overstock,Crafts,http://www.overstock.com/Crafts-Sewing/Crafts/261/dept.html
14,overstock,Crafts & Sewing,http://www.overstock.com/Main-Street-Revolution/Crafts-Sewing/369/dept.html
14,walmart,Crafts,http://www.walmart.com/cp/Crafts/667479?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Crafts
14,overstock,Pet Lover's Gifts,http://www.overstock.com/Pet-Supplies/Pet-Lovers-Gifts/331/dept.html
14,bjs,Pet Supplies,http://www.bjs.com/home/pet-supplies.category.712.385.2001751.1
14,overstock,Eco-Friendly Pet Supplies,http://www.overstock.com/Pet-Supplies/Eco-Friendly-Pet-Supplies/315/dept.html
14,overstock,Pet Apparel,http://www.overstock.com/Pet-Supplies/Pet-Apparel/322/dept.html
14,overstock,Pet Beds,http://www.overstock.com/Pet-Supplies/Pet-Beds/323/dept.html
14,overstock,Pet Clean Up,http://www.overstock.com/Pet-Supplies/Pet-Clean-Up/447/dept.html
14,overstock,Pet Gates & Doors,http://www.overstock.com/Pet-Supplies/Pet-Gates-Doors/325/dept.html
14,overstock,Pet Grooming,http://www.overstock.com/Pet-Supplies/Pet-Grooming/326/dept.html
14,overstock,Pet Health Supplies,http://www.overstock.com/Pet-Supplies/Pet-Health-Supplies/327/dept.html
14,overstock,Pet Houses,http://www.overstock.com/Pet-Supplies/Pet-Houses/329/dept.html
14,overstock,Pet Jewelry,http://www.overstock.com/Pet-Supplies/Pet-Jewelry/330/dept.html
14,overstock,Pet Memorials,http://www.overstock.com/Pet-Supplies/Pet-Memorials/332/dept.html
14,overstock,Pet Occasions & Holidays,http://www.overstock.com/Pet-Supplies/Pet-Occasions-Holidays/328/dept.html
14,overstock,Pet Stairs & Ramps,http://www.overstock.com/Pet-Supplies/Pet-Stairs-Ramps/333/dept.html
14,overstock,Pet Toys,http://www.overstock.com/Pet-Supplies/Pet-Toys/334/dept.html
14,overstock,Pet Training,http://www.overstock.com/Pet-Supplies/Pet-Training/335/dept.html
14,overstock,Pet Supplies,http://www.overstock.com/Eziba/Pet-Supplies/359/dept.html
14,walmart,Pets,http://www.walmart.com/cp/pet-supplies/5440?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Pets
14,wayfair,Pets,http://www.wayfair.com/Pets-C216358.html
14,walmart,Tires,http://www.walmart.com/cp/1077064?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_Tires
14,walmart,Dolls & Dollhouses,http://www.walmart.com/cp/Dolls-Stuffed-Toys/4187?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_DollsDollhouses
15,bestbuy,Digital Cameras,http://www.bestbuy.com/site/Cameras-Camcorders/Digital-Cameras/abcat0401000.c?id=abcat0401000
15,bestbuy,Compact System Cameras,http://www.bestbuy.com/site/Digital-Cameras/Compact-System-Cameras/pcmcat214000050005.c?id=pcmcat214000050005
15,bestbuy,Digital SLR Cameras,http://www.bestbuy.com/site/Digital-Cameras/Digital-SLR-Cameras/abcat0401005.c?id=abcat0401005
15,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
15,bestbuy,Camera Lenses,http://www.bestbuy.com/site/Camera-Accessories/Camera-Lenses/abcat0410018.c?id=abcat0410018
15,bestbuy,Car Video & Back-Up Cameras,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Video/abcat0303000.c?id=abcat0303000
15,bjs,Cameras & Camcorders,http://www.bjs.com/electronics/cameras--camcorders.category.209.160.2001817.1
15,bjs,"Telescopes, Binoculars & Sports Cameras",http://www.bjs.com/electronics/telescopes-binoculars--sports-cameras.category.381.160.2001777.1
15,overstock,Cameras & Photo,http://www.overstock.com/Electronics/Cameras-Photo/6/dept.html
15,walmart,Cameras & Camcorders,http://www.walmart.com/cp/Cameras-Camcorders/133277?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CamerasCamcorders
15,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
15,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
15,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
15,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
15,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
15,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
15,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
15,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
15,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
15,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
15,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
15,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
15,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
15,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
15,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
15,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
15,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
15,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
15,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
15,bestbuy,DJ & Lighting Equipment,http://www.bestbuy.com/site/Musical-Instruments/DJ-Lighting-Equipment/pcmcat152100050027.c?id=pcmcat152100050027
15,overstock,Lighting,http://www.overstock.com/Crafts-Sewing/Lighting/262/dept.html
15,walmart,Lighting,http://www.walmart.com/cp/home-lighting/133113?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Lighting
15,wayfair,Ceiling Lighting,http://www.wayfair.com/Ceiling-Lighting-C215416.html
15,wayfair,Outdoor Lighting,http://www.wayfair.com/Outdoor-Lighting-C45346.html
15,wayfair,Wall Lighting,http://www.wayfair.com/Wall-Lighting-C215424.html
15,walmart,Canvas Wall Art,http://photos.walmart.com/walmart/storepage/storePageId=Wall+Art?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_PhotoCenter_CanvasWallArt
15,wayfair,Wall Art & Coverings,http://www.wayfair.com/Wall-Art-and-Coverings-C215362.html
15,bjs,Art Gallery,http://www.bjs.com/home/art-gallery.category.602.385.2000631.1
15,bjs,Arts & Crafts,http://www.bjs.com/toys/arts--crafts.category.809.808.2003469.1
15,overstock,Art Gallery,http://www.overstock.com/Home-Garden/Art-Gallery/216/dept.html
15,overstock,Art & School Supplies,http://www.overstock.com/Office-Supplies/Art-School-Supplies/176/dept.html
15,overstock,Art Supplies,http://www.overstock.com/Crafts-Sewing/Art-Supplies/444/dept.html
15,walmart,"Pretend Play, Arts & Crafts",http://www.walmart.com/cp/Pretend-Play-Arts-Crafts/4173?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_PretendPlayArtsCrafts
15,overstock,Craft Lover's Gifts,http://www.overstock.com/Crafts-Sewing/Craft-Lovers-Gifts/291/dept.html
15,overstock,Crafts,http://www.overstock.com/Crafts-Sewing/Crafts/261/dept.html
15,overstock,Crafts & Sewing,http://www.overstock.com/Main-Street-Revolution/Crafts-Sewing/369/dept.html
15,walmart,Crafts,http://www.walmart.com/cp/Crafts/667479?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Crafts
15,overstock,Pet Lover's Gifts,http://www.overstock.com/Pet-Supplies/Pet-Lovers-Gifts/331/dept.html
15,bjs,Pet Supplies,http://www.bjs.com/home/pet-supplies.category.712.385.2001751.1
15,overstock,Eco-Friendly Pet Supplies,http://www.overstock.com/Pet-Supplies/Eco-Friendly-Pet-Supplies/315/dept.html
15,overstock,Pet Apparel,http://www.overstock.com/Pet-Supplies/Pet-Apparel/322/dept.html
15,overstock,Pet Beds,http://www.overstock.com/Pet-Supplies/Pet-Beds/323/dept.html
15,overstock,Pet Carriers & Travel,http://www.overstock.com/Pet-Supplies/Pet-Carriers-Travel/324/dept.html
15,overstock,Pet Clean Up,http://www.overstock.com/Pet-Supplies/Pet-Clean-Up/447/dept.html
15,overstock,Pet Gates & Doors,http://www.overstock.com/Pet-Supplies/Pet-Gates-Doors/325/dept.html
15,overstock,Pet Grooming,http://www.overstock.com/Pet-Supplies/Pet-Grooming/326/dept.html
15,overstock,Pet Health Supplies,http://www.overstock.com/Pet-Supplies/Pet-Health-Supplies/327/dept.html
15,overstock,Pet Houses,http://www.overstock.com/Pet-Supplies/Pet-Houses/329/dept.html
